function,group,deprecated_in_c_api,header_line,node_neo_binding,node_neo_wrapper,node_neo_symbol,node_neo_reason,go_binding,go_wrapper,go_symbol,go_reason,rust_binding,rust_wrapper,rust_symbol,rust_reason,csharp_binding,csharp_wrapper,csharp_symbol,csharp_reason,swift_binding,swift_wrapper,swift_symbol,swift_reason,julia_binding,julia_wrapper,julia_symbol,julia_reason
duckdb_copy_function_global_init_get_file_path,Copy Functions,False,5951,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_get_file_path,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_get_file_path,
duckdb_copy_function_global_init_set_global_state,Copy Functions,False,5960,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_global_init_set_global_state,,False,False,,,False,False,,,True,False,duckdb_copy_function_global_init_set_global_state,
duckdb_copy_function_set_sink,Copy Functions,False,5969,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_sink,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_sink,
duckdb_copy_function_sink_set_error,Copy Functions,False,5978,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_sink_set_error,,False,False,,,False,False,,,True,False,duckdb_copy_function_sink_set_error,
duckdb_copy_function_sink_get_extra_info,Copy Functions,False,5986,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_sink_get_extra_info,,False,False,,,False,False,,,True,False,duckdb_copy_function_sink_get_extra_info,
duckdb_copy_function_sink_get_client_context,Copy Functions,False,5996,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_sink_get_client_context,,False,False,,,False,False,,,True,False,duckdb_copy_function_sink_get_client_context,
duckdb_copy_function_sink_get_bind_data,Copy Functions,False,6004,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_sink_get_bind_data,,False,False,,,False,False,,,True,False,duckdb_copy_function_sink_get_bind_data,
duckdb_copy_function_sink_get_global_state,Copy Functions,False,6012,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_sink_get_global_state,,False,False,,,False,False,,,True,False,duckdb_copy_function_sink_get_global_state,
duckdb_copy_function_set_finalize,Copy Functions,False,6019,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_finalize,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_finalize,
duckdb_copy_function_finalize_set_error,Copy Functions,False,6028,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_finalize_set_error,,False,False,,,False,False,,,True,False,duckdb_copy_function_finalize_set_error,
duckdb_copy_function_finalize_get_extra_info,Copy Functions,False,6036,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_finalize_get_extra_info,,False,False,,,False,False,,,True,False,duckdb_copy_function_finalize_get_extra_info,
duckdb_copy_function_finalize_get_client_context,Copy Functions,False,6046,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_finalize_get_client_context,,False,False,,,False,False,,,True,False,duckdb_copy_function_finalize_get_client_context,
duckdb_copy_function_finalize_get_bind_data,Copy Functions,False,6055,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_finalize_get_bind_data,,False,False,,,False,False,,,True,False,duckdb_copy_function_finalize_get_bind_data,
duckdb_copy_function_finalize_get_global_state,Copy Functions,False,6063,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_finalize_get_global_state,,False,False,,,False,False,,,True,False,duckdb_copy_function_finalize_get_global_state,
duckdb_copy_function_set_copy_from_function,Copy Functions,False,6083,False,False,,TODO: copy function,False,False,,,True,False,duckdb_copy_function_set_copy_from_function,,False,False,,,False,False,,,True,False,duckdb_copy_function_set_copy_from_function,
duckdb_table_function_bind_get_result_column_count,Copy Functions,False,6095,False,False,,TODO: copy function,False,False,,,True,False,duckdb_table_function_bind_get_result_column_count,,False,False,,,False,False,,,True,False,duckdb_table_function_bind_get_result_column_count,
duckdb_table_function_bind_get_result_column_name,Copy Functions,False,6110,False,False,,TODO: copy function,False,False,,,True,False,duckdb_table_function_bind_get_result_column_name,,False,False,,,False,False,,,True,False,duckdb_table_function_bind_get_result_column_name,
duckdb_table_function_bind_get_result_column_type,Copy Functions,False,6124,False,False,,TODO: copy function,False,False,,,True,False,duckdb_table_function_bind_get_result_column_type,,False,False,,,False,False,,,True,False,duckdb_table_function_bind_get_result_column_type,
duckdb_client_context_get_catalog,Catalog Interface,False,6146,False,False,,TODO: catalog,False,False,,,True,False,duckdb_client_context_get_catalog,,False,False,,,False,False,,,True,False,duckdb_client_context_get_catalog,
duckdb_catalog_get_type_name,Catalog Interface,False,6156,False,False,,TODO: catalog,False,False,,,True,False,duckdb_catalog_get_type_name,,False,False,,,False,False,,,True,False,duckdb_catalog_get_type_name,
duckdb_catalog_get_entry,Catalog Interface,False,6170,False,False,,TODO: catalog,False,False,,,True,False,duckdb_catalog_get_entry,,False,False,,,False,False,,,True,False,duckdb_catalog_get_entry,
duckdb_destroy_catalog,Catalog Interface,False,6181,False,False,,TODO: catalog,False,False,,,True,False,duckdb_destroy_catalog,,False,False,,,False,False,,,True,False,duckdb_destroy_catalog,
duckdb_catalog_entry_get_type,Catalog Interface,False,6189,False,False,,TODO: catalog,False,False,,,True,False,duckdb_catalog_entry_get_type,,False,False,,,False,False,,,True,False,duckdb_catalog_entry_get_type,
duckdb_catalog_entry_get_name,Catalog Interface,False,6198,False,False,,TODO: catalog,False,False,,,True,False,duckdb_catalog_entry_get_name,,False,False,,,False,False,,,True,False,duckdb_catalog_entry_get_name,
duckdb_destroy_catalog_entry,Catalog Interface,False,6207,False,False,,TODO: catalog,False,False,,,True,False,duckdb_destroy_catalog_entry,,False,False,,,False,False,,,True,False,duckdb_destroy_catalog_entry,
duckdb_create_log_storage,Logging,False,6222,False,False,,TODO: log storage,True,True,CreateLogStorage,,True,False,duckdb_create_log_storage,,False,False,,,False,False,,,True,False,duckdb_create_log_storage,
duckdb_destroy_log_storage,Logging,False,6229,False,False,,TODO: log storage,True,True,DestroyLogStorage,,True,False,duckdb_destroy_log_storage,,False,False,,,False,False,,,True,False,duckdb_destroy_log_storage,
duckdb_log_storage_set_write_log_entry,Logging,False,6237,False,False,,TODO: log storage,True,True,LogStorageSetWriteLogEntry,,True,False,duckdb_log_storage_set_write_log_entry,,False,False,,,False,False,,,True,False,duckdb_log_storage_set_write_log_entry,
duckdb_log_storage_set_extra_data,Logging,False,6247,False,False,,TODO: log storage,True,True,LogStorageSetExtraData,,True,False,duckdb_log_storage_set_extra_data,,False,False,,,False,False,,,True,False,duckdb_log_storage_set_extra_data,
duckdb_log_storage_set_name,Logging,False,6256,False,False,,TODO: log storage,True,True,LogStorageSetName,,True,False,duckdb_log_storage_set_name,,False,False,,,False,False,,,True,False,duckdb_log_storage_set_name,
duckdb_register_log_storage,Logging,False,6265,False,False,,TODO: log storage,True,True,RegisterLogStorage,,True,False,duckdb_register_log_storage,,False,False,,,False,False,,,True,False,duckdb_register_log_storage,
duckdb_geometry_type_get_crs,Geometry Helpers,False,6281,True,True,geometry_type_get_crs,,True,False,GeometryTypeGetCRS,,True,True,duckdb_geometry_type_get_crs,,False,False,,,False,False,,,True,False,duckdb_geometry_type_get_crs,
